['XELA', nan]
['EXEL', 24.510000000000002]
['EXFO', 4.4699999999999998]
['EXLS', 55.170000000000002]
['EXPE', 138.40000000000001]
['EXPD', 57.219999999999999]
['EXPO', 65.549999999999997]
['ESRX', 62.969999999999999]
['XOG', 14.75]
['EXTR', 10.220000000000001]
['EYEG', 1.45]
['EYEGW', None]
['EZPW', 9.3399999999999999]
['FFIV', 126.59]
['FB', 162.44]
['DAVE', 4.1699999999999999]
['FANH', 11.859999999999999]
['FARM', 32.390000000000001]
['FMAO', 31.300000000000001]
['FFKT', 39.600000000000001]
['FMNB', 14.140000000000001]
['FARO', 39.149999999999999]
['FAST', 45.68]
['FAT', nan]
['FATE', 3.9300000000000002]
['FBSS', 18.960000000000001]
['FCRE', nan]
['FSAC', nan]
['FSACU', None]
['FSACW', None]
['FNHC', 15.300000000000001]
['FENC', nan]
['GSM', 12.66]
['FFBW', nan]
['FCSC', 2.4700000000000002]
['FGEN', 38.990000000000002]
['FDBC', 32.469999999999999]
['ONEQ', 249.75]
['LION', 21.899999999999999]
['FDUS', 16.280000000000001]
['FRGI', 19.75]
['FITB', 26.530000000000001]
['FITBI', 28.93]
['FNGN', 35.630000000000003]
['FISI', 30.170000000000002]
['FNSR', 23.699999999999999]
['FNJN', 2.4399999999999999]
['FNTE', nan]
['FNTEU', None]
['FNTEW', None]
['FEYE', 14.73]
['FBNC', 32.060000000000002]
['FNLC', 27.440000000000001]
['FRBA', 12.59]
['BUSE', 29.640000000000001]
['FBIZ', 22.93]
['FCAP', 32.93]
['FCFS', 57.710000000000001]
['FCNCA', 365.32999999999998]
['FCBC', 26.989999999999998]
['FCCO', 21.300000000000001]
['FBNK', 25.399999999999999]
['FDEF', 51.780000000000001]
['FFBC', 26.27]
['FFBCW', None]
['FFIN', 41.990000000000002]
['THFF', 45.289999999999999]
['FFNW', 16.41]
['FFWM', 16.989999999999998]
['FGBI', 23.940000000000001]
['FHB', 28.789999999999999]
['INBK', 31.609999999999999]
['INBKL', 25.34]
['FIBK', 37.340000000000003]
['FRME', 40.5]
['FMBH', 35.539999999999999]
['FMBI', 22.890000000000001]
['FNWB', 16.359999999999999]
['FSFG', 52.560000000000002]
['FSLR', 45.020000000000003]
['FAAR', 29.359999999999999]
['FPA', 33.130000000000003]
['BICK', 27.289999999999999]
['FBZ', 15.1]
['FTHI', 21.739999999999998]
['FCAL', nan]
['FCAN', 24.100000000000001]
['FTCS', 46.68]
['FCEF', 21.170000000000002]
['FCA', 25.739999999999998]
['SKYY', 41.280000000000001]
['FDT', 56.950000000000003]
['FDTS', 39.460000000000001]
['FVC', 23.760000000000002]
['FV', 25.510000000000002]
['IFV', 20.530000000000001]
['DWPP', 26.43]
['FEM', 25.039999999999999]
['FEMB', 41.75]
['FEMS', 38.789999999999999]
['FTSM', 59.719999999999999]
['FEP', 35.729999999999997]
['FEUZ', 40.170000000000002]
['FGM', 44.82]
['FTGC', 20.100000000000001]
['FTLB', 21.629999999999999]
['HYLS', 48.149999999999999]
['FHK', 39.630000000000003]
['FTAG', 25.91]
['FTRI', 11.460000000000001]
['FPXI', 32.780000000000001]
['YDIV', 17.859999999999999]
['FJP', 54.079999999999998]
['FEX', 53.969999999999999]
['FTC', 56.189999999999998]
['FTA', 50.509999999999998]
['FLN', 20.550000000000001]
['LMBS', 51.579999999999998]
['FMB', 52.479999999999997]
['FMK', 30.850000000000001]
['FNX', 60.399999999999999]
['FNY', 35.590000000000003]
['FNK', 33.689999999999998]
['FAD', 59.850000000000001]
['FAB', 52.630000000000003]
['MDIV', 18.800000000000001]
['MCEF', 18.68]
['FMHI', nan]
['QABA', 50.439999999999998]
['FTXO', 26.600000000000001]
['QCLN', 18.530000000000001]
['GRID', 45.899999999999999]
['CIBR', 21.800000000000001]
['FTXG', 20.18]
['CARZ', 38.299999999999997]
['FTXN', 18.789999999999999]
['FTXH', 19.91]
['FTXD', 19.699999999999999]
['FTXL', 27.050000000000001]
['FONE', 49.369999999999997]
['TDIV', 32.359999999999999]
['FTXR', 23.690000000000001]
['QQEW', 54.479999999999997]
['QQXT', 46.259999999999998]
['QTEC', 66.0]
['AIRR', 24.579999999999998]
['QINC', 24.100000000000001]
['RDVY', 27.449999999999999]
['RFAP', 57.43]
['RFDI', 60.880000000000003]
['RFEM', 64.969999999999999]
['RFEU', 61.939999999999998]
['FTSL', 47.810000000000002]
['FYX', 56.369999999999997]
['FYC', 39.0]
['FYT', 34.359999999999999]
['SDVY', nan]
['FKO', 26.850000000000001]
['FCVT', 27.949999999999999]
['FDIV', 50.340000000000003]
['FSZ', 49.299999999999997]
['FTW', 35.409999999999997]
['FIXD', 50.509999999999998]
['TUSA', 30.289999999999999]
['FKU', 36.890000000000001]
['FUNC', nan]
['FUSB', nan]
['SVVC', 8.1400000000000006]
['FSV', 64.799999999999997]
['FISV', 124.17]
['FIVE', 51.850000000000001]
['FPRX', 32.049999999999997]
['FVE', 1.6899999999999999]
['FIVN', 21.949999999999999]
['FLEX', 16.879999999999999]
['FLKS', 3.6400000000000001]
['FLXN', 22.98]
['SKOR', 50.439999999999998]
['LKOR', 52.289999999999999]
['MBSD', 23.670000000000002]
['ASET', 27.550000000000001]
['ESGG', 87.859999999999999]
['ESG', 58.219999999999999]
['QLC', 30.399999999999999]
['FPAY', 4.3300000000000001]
['FLXS', 50.259999999999998]
['FLIR', 39.479999999999997]
['FLDM', 4.8300000000000001]
['FFIC', 27.82]
['FNBG', 30.23]
['FOMX', 5.3700000000000001]
['FOGO', 13.289999999999999]
['FONR', 25.760000000000002]
['FSCT', nan]
['FRSX', nan]
['FH', 1.47]
['FORM', 14.390000000000001]
['FORTY', 39.82]
['FORR', 41.039999999999999]
['FRTA', 9.4900000000000002]
['FTNT', 38.960000000000001]
['FBIO', 4.0899999999999999]
['FBIOP', nan]
['FMCI', nan]
['FMCIR', None]
['FMCIU', None]
['FMCIW', None]
['FWRD', 52.990000000000002]
['FORD', 1.1599999999999999]
['FWP', 4.46]
['FOSL', 10.66]
['FMI', 41.450000000000003]
['FOXF', 36.270000000000003]
['FRAN', 10.09]
['FELE', 41.740000000000002]
['FRED', 8.5700000000000003]
['RAIL', 16.489999999999998]
['FEIM', nan]
['FRPT', 15.43]
['FTEO', 12.41]
['FTR', 15.15]
['FTRPR', 20.07]
['FRPH', 44.009999999999998]
['FSBW', 47.289999999999999]
['FSBC', nan]
['FTD', 15.19]
['FTEK', 0.93000000000000005]
['FCEL', 1.54]
['FLGT', 6.2400000000000002]
['FORK', 3.6899999999999999]
['FLL', 2.7200000000000002]
['FULT', 18.02]
['FNKO', nan]
['FSNN', 2.1099999999999999]
['FTFT', nan]
['FFHL', 2.7999999999999998]
['WILC', 6.3600000000000003]
['GTHX', nan]
['FOANC', 99.849999999999994]
['MOGLC', nan]
['GAIA', 11.470000000000001]
['GLPG', 88.260000000000005]
['GALT', 2.3599999999999999]
['GALE', 0.46000000000000002]
['GLMD', 6.8700000000000001]
['GLPI', 35.25]
['GPIC', 10.56]
['GRMN', 52.060000000000002]
['GARS', 8.1199999999999992]
['GDS', 11.5]
['GEMP', 10.73]
['GENC', 16.41]
['GNCMA', 38.07]
['GFN', 5.2199999999999998]
['GFNCP', 93.959999999999994]
['GFNSL', None]
['GENE', 0.94999999999999996]
['GNUS', 3.5099999999999998]
['GNMK', 9.9900000000000002]
['GNCA', 4.1500000000000004]
['GHDX', 31.66]
['GNTX', 19.199999999999999]
['THRM', 35.579999999999998]
['GEOS', 15.369999999999999]
['GABC', 33.770000000000003]
['GERN', 2.3399999999999999]
['GEVO', 0.72999999999999998]
['ROCK', 33.009999999999998]
['GIGM', 3.04]
['GIII', 25.920000000000002]
['GILT', 5.8300000000000001]
['GILD', 71.75]
['GBCI', 34.909999999999997]
['GLAD', 9.3599999999999994]
['GLADN', nan]
['GOOD', 21.039999999999999]
['GOODM', 25.199999999999999]
['GOODO', 25.109999999999999]
['GOODP', 25.390000000000001]
['GAIN', 9.4000000000000004]
['GAINM', 25.030000000000001]
['GAINN', 25.109999999999999]
['GAINO', 24.969999999999999]
['LAND', 12.23]
['LANDP', 25.449999999999999]
['GLBZ', 10.970000000000001]
['GBT', 32.060000000000002]
['GLBR', 1.6100000000000001]
['ENT', 2.9700000000000002]
['GBLI', 40.090000000000003]
['GBLIL', None]
['GBLIZ', 25.609999999999999]
['GPAC', 10.0]
['GPACU', None]
['GPACW', None]
['SELF', 4.7300000000000004]
['GWRS', 9.2799999999999994]
['KRMA', 17.850000000000001]
['FINX', 19.390000000000001]
['BFIT', 15.960000000000001]
['SNSR', 18.670000000000002]
['LNGR', 18.66]
['MILN', 17.870000000000001]
['EFAS', 17.420000000000002]
['QQQC', 26.949999999999999]
['BOTZ', 20.359999999999999]
['CATH', 30.5]
['SOCL', 29.780000000000001]
['ALTY', 15.130000000000001]
['SRET', 14.92]
['YLCO', 11.99]
['GLBS', 1.5800000000000001]
['GLUU', 3.1499999999999999]
['GLYC', 10.68]
['GOGO', 11.83]
['GLNG', 23.739999999999998]
['GMLP', 20.670000000000002]
['GMLPP', nan]
['GDEN', 21.98]
['GOGL', 7.6600000000000001]
['GBDC', 18.629999999999999]
['GTIM', 3.0600000000000001]
['GPRO', 8.8800000000000008]
['GSHT', nan]
['GSHTU', None]
['GSHTW', None]
['GOV', 19.010000000000002]
['GOVNI', 25.100000000000001]
['LOPE', 81.480000000000004]
['GRVY', 32.850000000000001]
['GECC', 10.199999999999999]
['GECCL', None]
['GEC', 3.52]
['GLDD', 4.5099999999999998]
['GSBC', 51.630000000000003]
['GNBC', 20.41]
['GRBK', 10.52]
['GPP', 18.649999999999999]
['GPRE', 19.84]
['GCBC', 26.699999999999999]
['GLRE', 21.440000000000001]
['GSUM', 9.9000000000000004]
['GRIF', 33.200000000000003]
['GRFS', 20.850000000000001]
['GRPN', 4.2599999999999998]
['OMAB', 44.219999999999999]
['GGAL', 46.409999999999997]
['GSIT', 7.6399999999999997]
['GSVC', 4.96]
['GTXI', 6.8600000000000003]
['GTYH', 10.0]
['GTYHU', 10.4]
['GTYHW', None]
['GBNK', 26.329999999999998]
['GNTY', nan]
['GFED', 20.899999999999999]
['GIFI', 11.32]
['GURE', 1.73]
['GPOR', 14.050000000000001]
['GWPH', 111.20999999999999]
['GWGH', 9.9800000000000004]
['GYRO', nan]
['HEES', 25.489999999999998]
['HLG', 17.82]
['HNRG', 6.5599999999999996]
['HALL', 10.98]
['HALO', 14.960000000000001]
['HBK', nan]
['HLNE', 23.84]
['HBHC', 46.829999999999998]
['HBHCL', 25.449999999999999]
['HJLI', None]
['HAFC', 28.899999999999999]
['HQCL', 7.4699999999999998]
['HONE', 19.289999999999999]
['HDNG', 13.609999999999999]
['HLIT', 4.3799999999999999]
['HFGIC', nan]
['HBIO', 2.9199999999999999]
['HCAP', 12.58]
['HCAPZ', None]
['HAS', 98.689999999999998]
['HA', 44.079999999999998]
['HCOM', 27.949999999999999]
['HWKN', 42.700000000000003]
['HWBK', 20.219999999999999]
['HYAC', nan]
['HYACU', None]
['HYACW', None]
['HAYN', 34.390000000000001]
['HDS', 35.850000000000001]
['HIIQ', 22.800000000000001]
['HCSG', 49.229999999999997]
['HQY', 47.310000000000002]
['HSTM', 24.850000000000001]
['HTLD', 21.280000000000001]
['HTLF', 47.740000000000002]
['HTBX', 0.62]
['HEBT', 3.2799999999999998]
['HSII', 21.949999999999999]
['HELE', 93.790000000000006]
['HMNY', 5.9100000000000001]
['HMTV', 11.9]
['HNNA', 15.9]
['HSIC', 83.549999999999997]
['HTBK', 14.06]
['HFWA', 27.059999999999999]
['HCCI', 17.670000000000002]
['MLHR', 32.990000000000002]
['HRTX', 15.41]
['HSKA', 95.379999999999995]
['HX', nan]
['HIBB', 19.309999999999999]
['SNLN', 18.120000000000001]
['HPJ', 4.54]
['HIHO', 3.5699999999999998]
['HIMX', 9.0600000000000005]
['HIFS', 185.75]
['HSGX', 1.8600000000000001]
['HMNF', 17.969999999999999]
['HMSY', 18.489999999999998]
['HOLI', 19.260000000000002]
['HOLX', 41.509999999999998]
['HBCP', 39.32]
['HOMB', 24.129999999999999]
['HFBL', 26.98]
['HMST', 27.359999999999999]
['HMTA', nan]
['HTBI', 24.77]
['HOFT', 42.700000000000003]
['HOPE', 17.84]
['HFBC', 14.32]
['HBNC', 26.5]
['HZNP', 13.17]
['HRZN', 10.69]
['DAX', 29.379999999999999]
['QYLD', 23.370000000000001]
['HDP', 14.73]
['HPT', 28.780000000000001]
['TWNK', 14.67]
['TWNKW', None]
['HMHC', 11.07]
['HWCC', 5.9699999999999998]
['HOVNP', 6.8399999999999999]
['HBMD', 19.760000000000002]
['HSNI', 36.640000000000001]
['HTGM', 2.96]
['HUBG', 40.43]
['HSON', 1.4199999999999999]
['HDSN', 7.4199999999999999]
['HUNT', 9.8200000000000003]
['HUNTU', None]
['HUNTW', None]
['HBAN', 13.289999999999999]
['HBANN', 25.469999999999999]
['HBANO', 26.989999999999998]
['HBANP', 1400.1900000000001]
['HURC', 35.799999999999997]
['HURN', 39.020000000000003]
['HCM', 25.129999999999999]
['HBP', 6.8799999999999999]
['HVBC', 14.5]
['HYGS', 8.5999999999999996]
['IDSY', 6.6299999999999999]
['IAC', 107.16]
['IAM', nan]
['IAMXR', None]
['IAMXW', None]
['IBKC', 77.859999999999999]
['IBKCO', 27.260000000000002]
['IBKCP', 27.59]
['ICAD', 4.25]
['IEP', 50.159999999999997]
['ICCH', nan]
['ICFI', 48.350000000000001]
['ICHR', 23.469999999999999]
['ICLK', nan]
['ICLR', 101.66]
['ICON', 5.3600000000000003]
['ICUI', 177.13]
['IPWR', 2.3300000000000001]
['INVE', 4.8899999999999997]
['IDRA', 2.0]
['IDXX', 158.91]
['IESC', 17.390000000000001]
['IROQ', nan]
['IFMK', 12.94]
['RXDX', 11.220000000000001]
['INFO', 44.649999999999999]
['IIVI', 38.0]
['KANG', 14.140000000000001]
['IKNX', nan]
['ILG', 26.129999999999999]
['ILMN', 191.66]
['ISNS', 3.2400000000000002]
['IMMR', 7.9400000000000004]
['ICCC', 6.79]
['IMDZ', 7.4199999999999999]
['IMNP          ', None]
['IMGN', 5.6500000000000004]
['IMMU', 9.3300000000000001]
['IMRN', nan]
['IMRNW', None]
['IMMP', nan]
['IPXL', 16.969999999999999]
['IMPV', 44.460000000000001]
['PI', 37.189999999999998]
['IMMY', 2.5800000000000001]
['INCR', 51.109999999999999]
['INCY', 121.15000000000001]
['INDB', 67.439999999999998]
['IBCP', 21.280000000000001]
['IBTX', 60.740000000000002]
['INDU', 977.12]
['INDUU', None]
['INDUW', None]
['IDSA', 1.55]
['INFN', 9.2799999999999994]
['INFI', 1.8400000000000001]
['IPCC', 95.439999999999998]
['IFRX', nan]
['III', 3.8100000000000001]
['IFON', 2.0800000000000001]
['IMKTA', 31.739999999999998]
['INWK', 10.779999999999999]
['INOD', 1.54]
['IPHS', 45.240000000000002]
['IOSP', 63.060000000000002]
['ISSC', 3.4900000000000002]
['INVA', 13.029999999999999]
['INGN', 95.719999999999999]
['ITEK', 1.8200000000000001]
['INOV', 14.140000000000001]
['INO', 6.1900000000000004]
['INPX', 1.1299999999999999]
['INSG', 1.51]
['NSIT', 41.490000000000002]
['ISIG', 1.1799999999999999]
['INSM', 21.43]
['INSE', 11.18]
['IIIN', 29.420000000000002]
['PODD', 53.659999999999997]
['INSY', 9.6199999999999992]
['NTEC', 6.1900000000000004]
['IART', 48.93]
['IDTI', 26.379999999999999]
['IMTE', nan]
['INTC', 37.700000000000003]
['NTLA', 18.300000000000001]
['IPCI', 1.55]
['IPAR', 38.969999999999999]
['IBKR', 42.770000000000003]
['ICPT', 97.370000000000005]
['IDCC', 77.489999999999995]
['TILE', 20.579999999999998]
['LINK', 7.79]
['IMI', 1.0]
['INAP', 15.66]
['IBOC', 36.899999999999999]
['ISCA', 36.93]
['IGLD', 8.7699999999999996]
['IIJI', 9.2400000000000002]
['IDXG', 1.52]
['XENT', 26.649999999999999]
['INTX', 3.73]
['IVAC', 10.210000000000001]
['INTL', 38.219999999999999]
['ITCI', 13.99]
['IIN', 10.58]
['INTU', 138.16]
['ISRG', 324.75]
['ISTR', 22.84]
['ISBC', 13.48]
['ITIC', 178.62]
['NVIV', 2.0800000000000001]
['IVTY', 7.8700000000000001]
['IONS', 50.509999999999998]
['IOVA', 6.9299999999999997]
['IPAS', 0.93999999999999995]
['DTYS', 16.93]
['DTYL', 76.75]
['DTUS', 31.719999999999999]
['DTUL', 63.93]
['DFVS', 28.789999999999999]
['DFVL', 66.680000000000007]
['FLAT', 61.350000000000001]
['DLBS', 17.149999999999999]
['DLBL', 76.859999999999999]
['STPP', 32.409999999999997]
['IPGP', 167.09]
['CLRG', nan]
['CSML', nan]
['IRMD', 10.07]
['IRTC', 43.979999999999997]
['IRIX', 9.4199999999999999]
['IRDM', 10.67]
['IRDMB', 371.63999999999999]
['IRBT', 81.920000000000002]
['IRWD', 16.530000000000001]
['IRCP', 52.259999999999998]
['PMPT', 25.739999999999998]
['SLQD', 50.109999999999999]
['CSJ', 104.40000000000001]
['ISHG', 82.200000000000003]
['SHY', 84.099999999999994]
['TLT', 123.47]
['IEI', 122.63]
['IEF', 105.89]
['AIA', 59.520000000000003]
['COMT', 34.009999999999998]
['ISTB', 49.700000000000003]
['IXUS', 58.899999999999999]
['IUSG', 49.5]
['IUSV', 51.439999999999998]
['IUSB', 50.399999999999999]
['HEWG', 28.030000000000001]
['SUSB', nan]
['SUSC', nan]
['XT', 32.740000000000002]
['FALN', 26.489999999999998]
['IFEU', 37.549999999999997]
['IFGL', 28.789999999999999]
['IGF', 44.43]
['GNMA', 49.340000000000003]
['HYXE', 50.759999999999998]
['CIU', 108.52]
['IGOV', 48.229999999999997]
['EMB', 112.94]
['MBB', 105.95999999999999]
['JKI', 148.94]
['ACWX', 46.740000000000002]
['ACWI', 67.069999999999993]
['AAXJ', 70.049999999999997]
['EWZS', 14.9]
['MCHI', 58.899999999999999]
['ESGD', 63.990000000000002]
['SCZ', 59.229999999999997]
['ESGE', 67.189999999999998]
['EEMA', 67.400000000000006]
['EMXC', nan]
['EUFN', 22.149999999999999]
['IEUS', 53.159999999999997]
['RING', 18.559999999999999]
['MPCT', 55.530000000000001]
['ENZL', 45.109999999999999]
['QAT', 16.620000000000001]
['TUR', 40.850000000000001]
['UAE', 17.100000000000001]
['ESGU', 54.049999999999997]
['IBB', 103.59999999999999]
['SOXX', 152.0]
['AMCA', nan]
['EMIF', 32.640000000000001]
['ICLN', 8.8100000000000005]
['WOOD', 63.539999999999999]
['INDY', 34.560000000000002]
['IJT', 158.03999999999999]
['DVY', 92.609999999999999]
['SHV', 109.88]
['CRED', 110.04000000000001]
['PFF', 37.859999999999999]
['ISRL', 114.33]
['ITI', 6.1799999999999997]
['ITRI', 69.370000000000005]
['ITRN', 32.549999999999997]
['ITUS', 1.77]
['IVENC', nan]
['IVFGC', nan]
['IVFVC', None]
['IXYS', 18.949999999999999]
['IZEA', 3.1400000000000001]
['JJSF', 133.40000000000001]
['MAYS', 39.280000000000001]
['JBHT', 96.769999999999996]
['JCOM', 79.239999999999995]
['JASO', 6.9000000000000004]
['JKHY', 103.66]
['JACK', 99.510000000000005]
['JXSB', 30.57]
['JAGX', 0.5]
['JAKK', 3.7200000000000002]
['JMBA', 8.3800000000000008]
['JRVR', 39.469999999999999]
['SGQI', 27.719999999999999]
['JSML', 33.689999999999998]
['JSMD', 34.840000000000003]
['JASN', 1.52]
['JASNW', None]
['JAZZ', 147.41]
['JD', 39.380000000000003]
['JSYN', nan]
['JSYNR', None]
['JSYNU', 10.789999999999999]
['JSYNW', None]
['JBLU', 21.050000000000001]
['JTPY', 2.04]
['JCTCF', 13.35]
['WYIG', 9.9900000000000002]
['WYIGU', 10.31]
['WYIGW', None]
['JMU', 1.8300000000000001]
['JBSS', 63.700000000000003]
['JOUT', 55.140000000000001]
['JNCE', 17.210000000000001]
['JNP', 4.6799999999999997]
['JUNO', 35.170000000000002]
['KTWO', 21.379999999999999]
['KALU', 91.469999999999999]
['KALA', nan]
['KALV', 8.25]
['KMDA', 5.6600000000000001]
['KNDI', 5.1600000000000001]
['KPTI', 10.1]
['KAAC', nan]
['KAACU', None]
['KAACW', None]
['KZIA', nan]
['KBLM', nan]
['KBLMR', None]
['KBLMU', None]
['KBLMW', None]
['KBSF', 3.5600000000000001]
['KCAP', 3.3999999999999999]
['KCAPL', None]
['KRNY', 14.56]
['KELYA', 23.829999999999998]
['KELYB', 23.050000000000001]
['KMPH', 3.7799999999999998]
['KFFB', nan]
['KERX', 6.2999999999999998]
['KEQU', 25.550000000000001]
['KTEC', 15.050000000000001]
['KTCC', 7.0899999999999999]
['KFRC', 20.68]
['KE', 18.879999999999999]
['KBAL', 17.59]
['KIN', 7.4500000000000002]
['KGJI', 1.78]
['KINS', 15.859999999999999]
['KONE', 3.5600000000000001]
['KNSL', 38.609999999999999]
['KIRK', 11.109999999999999]
['KTOV', 1.97]
['KTOVW', None]
['KLAC', 98.909999999999997]
['KLXI', 51.140000000000001]
['KONA', 3.5899999999999999]
['KOPN', 3.73]
['KRNT', 17.789999999999999]
['KOSS', 1.76]
['KWEB', 52.280000000000001]
['KTOS', 10.890000000000001]
['KRYS', nan]
['KLIC', 21.539999999999999]
['KURA', 10.869999999999999]
['KVHI', 10.17]
['FSTR', 19.620000000000001]
['LJPC', 31.350000000000001]
['LSBK', nan]
['LBAI', 19.329999999999998]
['LKFN', 45.700000000000003]
['LAKE', 13.380000000000001]
['LRCX', 164.81]
['LAMR', 70.260000000000005]
['LANC', 123.36]
['LCA', 10.01]
['LCAHU', 10.720000000000001]
['LCAHW', None]
['LNDC', 13.18]
['LARK', 29.359999999999999]
['LMRK', 16.050000000000001]
['LMRKO', 24.52]
['LMRKP', 24.760000000000002]
['LE', 15.550000000000001]
['LSTR', 90.609999999999999]
['LNTH', 17.16]
['LTRX', 2.3700000000000001]
['RNLC', nan]
['LSCC', 6.3200000000000003]
['LAUR', 14.800000000000001]
['LAWS', 23.07]
['LAYN', 10.359999999999999]
['LCNB', 20.370000000000001]
['LBIX', 1.6000000000000001]
['LPTX', 6.5899999999999999]
['LGCY', 1.6000000000000001]
['LGCYO', 6.2300000000000004]
['LGCYP', 6.25]
['LTXB', 38.140000000000001]
['DDBI', 28.190000000000001]
['EDBI', 31.140000000000001]
['INFR', 28.579999999999998]
['LVHD', 30.09]
['SQLV', nan]
['UDBI', 29.949999999999999]
['LACQU', nan]
['LMAT', 31.77]
['TREE', 209.36000000000001]
['LXRX', 13.65]
['LX', nan]
['LGIH', 45.93]
['LHCG', 62.590000000000003]
['LLIT', 1.4199999999999999]
['LBRDA', 89.599999999999994]
['LBRDK', 90.609999999999999]
['LEXEA', 50.590000000000003]
['LEXEB', 50.189999999999998]
['LBTYA', 32.579999999999998]
['LBTYB', nan]
['LBTYK', 31.629999999999999]
['LILA', 22.870000000000001]
['LILAK', 22.84]
['LVNTA', 54.950000000000003]
['LVNTB', None]
['QVCA', 23.010000000000002]
['QVCB', 23.120000000000001]
['BATRA', 24.010000000000002]
['BATRK', 23.940000000000001]
['FWONA', 34.399999999999999]
['FWONK', 35.829999999999998]
['LSXMA', 41.210000000000001]
['LSXMB', None]
['LSXMK', 41.100000000000001]
['TAX', 13.31]
['LTRPA', 12.050000000000001]
['LTRPB', 12.84]
['LPNT', 57.850000000000001]
['LCUT', 18.32]
['LFVN', 4.5599999999999996]
['LWAY', 9.5600000000000005]
['LGND', 124.61]
['LTBR', 1.27]
['LPTH', 2.71]
['LLEX', 4.5099999999999998]
['LMB', 13.0]
['LLNW', 3.6899999999999999]
['LMNR', 21.73]
['LINC', nan]
['LECO', 89.579999999999998]
['LIND', 10.029999999999999]
['LINDW', None]
['LINU', 1.76]
['LPCN', 3.9300000000000002]
['LQDT', 6.29]
['LFUS', 178.80000000000001]
['LIVN', 65.219999999999999]
['LOB', 23.609999999999999]
['LIVE', 12.44]
['LPSN', 11.17]
['LKQ', 34.049999999999997]
['LMFA', 3.3500000000000001]
['LMFAW', None]
['LOGI', 34.740000000000002]
['LOGM', 111.59999999999999]
['CNCR', 24.07]
['LONE', 3.8999999999999999]
['LTEA', 3.79]
['LFIN', nan]
['LOOP', nan]
['LORL', 43.43]
['LOXO', 70.200000000000003]
['LPLA', 45.520000000000003]
['LRAD', 1.79]
['LYTS', 7.6500000000000004]
['LULU', 59.609999999999999]
['LITE', 55.609999999999999]
['LMNX', 20.059999999999999]
['LUNA', 1.6499999999999999]
['LBC', 4.3200000000000003]
['MBTF', 10.380000000000001]
['MACQ', 10.1]
['MACQU', 10.390000000000001]
['MACQW', None]
['MIII', 9.8399999999999999]
['MIIIU', 10.289999999999999]
['MIIIW', None]
['MBVX', 1.1799999999999999]
['MCBC', 9.6600000000000001]
['MFNC', 14.43]
['MTSI', 46.420000000000002]
['MGNX', 18.350000000000001]
['MDGL', 28.899999999999999]
['MAGS', 5.29]
['MGLN', 78.189999999999998]
['MGIC', 8.1400000000000006]
['CALL', 7.5599999999999996]
['MNGA', 1.3999999999999999]
['MGYR', 12.68]
['MHLD', 9.4600000000000009]
['MSFG', 34.380000000000003]
['MMYT', 31.719999999999999]
['MBUU', 26.850000000000001]
['MLVF', 24.27]
['MAMS', 6.9699999999999998]
['TUSK', 17.300000000000001]
['MANH', 45.630000000000003]
['LOAN', 5.5499999999999998]
['MNTX', 7.9000000000000004]
['MTEX', nan]
['MNKD', 2.0699999999999998]
['MANT', 41.299999999999997]
['MARA', 2.1099999999999999]
['MCHX', 2.98]
['MARPS', 3.6499999999999999]
['MRNS', 3.4500000000000002]
['MKTX', 189.69]
['MRLN', 25.18]
['MAR', 106.77]
['MBII', 1.24]
['MRTN', 16.969999999999999]
['MMLP', 16.510000000000002]
['MRVL', 17.43]
['MASI', 89.310000000000002]
['MTCH', 21.710000000000001]
['MTLS', 12.960000000000001]
['MPAC', nan]
['MPACU', None]
['MPACW', None]
['MTRX', 12.92]
['MAT', 19.039999999999999]
['MATR', 2.77]
['MATW', 62.140000000000001]
['MXIM', 47.119999999999997]
['MXWL', 5.5800000000000001]
['MZOR', 43.32]
['MBFI', 42.619999999999997]
['MBFIO', nan]
['MBFIP', 25.23]
['MCFT', 19.399999999999999]
['MGRC', 38.82]
['MDCA', 9.8399999999999999]
['MFIN', 2.4199999999999999]
['MFINL', 21.949999999999999]
['MTBC', 1.8200000000000001]
['MTBCP', 24.350000000000001]
['MNOV', 5.8499999999999996]
['MDSO', 71.439999999999998]
['MDGS', 2.3799999999999999]
['MDWD', 5.96]
['MEDP', 30.93]
['MEIP', 2.27]
['MLCO', 22.52]
['MLNT', 17.489999999999998]
['MLNX', 48.57]
['MELR', nan]
['MTSL', 1.1599999999999999]
['MELI', 260.08999999999997]
['MBWM', 33.109999999999999]
['MERC', 11.98]
['MBIN', nan]
['MRCY', 45.090000000000003]
['EBSB', 18.109999999999999]
['MRBK', nan]
['VIVO', 14.19]
['MRDN', 1.95]
['MRDNW', None]
['MMSI', 37.920000000000002]
['MACK', 17.760000000000002]
['MRSN', nan]
['MRUS', 17.859999999999999]
['MLAB', 139.63999999999999]
['MESO', 7.3600000000000003]
['CASH', 83.739999999999995]
['MEOH', 47.07]
['MGCD', 8.6300000000000008]
['MGEE', 64.370000000000005]
['MGPI', 58.979999999999997]
['MBOT', 2.27]
['MCHP', 83.030000000000001]
['MU', 34.109999999999999]
['MICT', 1.01]
['MICTW', None]
['MSCC', 50.649999999999999]
['MSFT', 73.260000000000005]
['MSTR', 157.52000000000001]
['MVIS', 2.1800000000000002]
['RNMC', nan]
['MPB', nan]
['MTP', 2.1899999999999999]
['MCEP', 1.46]
['MBCN', 46.380000000000003]
['MSEX', 39.229999999999997]
